Accuracy,Kappa,layer1,layer2,layer3,Resample
0.5327868852459017,-0.005462198374192786,4,0,0,Training1013
0.587431693989071,0.13665760614865483,5,0,0,Training1013
0.5437158469945356,0.022954698040218876,1,0,0,Training1014
0.5355191256830601,0.0033318382776959072,2,0,0,Training1014
0.5737704918032787,0.09595287858635745,3,0,0,Training1014
0.5382513661202186,0.01043099862413215,4,0,0,Training1014
0.5683060109289617,0.08436253087592613,5,0,0,Training1014
0.4972677595628415,0.028112913467644125,1,0,0,Training1015
0.5573770491803278,0.06040821501014192,2,0,0,Training1015
0.5573770491803278,0.061954183014808185,3,0,0,Training1015
0.5136612021857924,0.054839832869080764,4,0,0,Training1015
0.5437158469945356,0.022954698040218876,5,0,0,Training1015
0.5519125683060109,0.04645103895278624,1,0,0,Training1016
0.5573770491803278,0.05963331853073636,2,0,0,Training1016
0.5601092896174863,0.07346142960470434,3,0,0,Training1016
0.5300546448087432,0.06627113616137646,4,0,0,Training1016
0.4918032786885246,0.027040932997941858,5,0,0,Training1016
0.5573770491803278,0.10057340493310263,1,0,0,Training1017
0.5327868852459017,0,2,0,0,Training1017
0.5382513661202186,0.013964610234337508,3,0,0,Training1017
0.5327868852459017,0.0038200744914526573,4,0,0,Training1017
0.5573770491803278,0.09464040311497922,5,0,0,Training1017
0.5355191256830601,0,1,0,0,Training1018
0.5655737704918032,0.08196876478939875,2,0,0,Training1018
0.546448087431694,0.0308192955589588,3,0,0,Training1018
0.5245901639344263,0.0711743772241994,4,0,0,Training1018
0.5437158469945356,0.022954698040218876,5,0,0,Training1018
0.5628415300546448,0.07200811359026364,1,0,0,Training1019
0.5628415300546448,0.0727721831654948,2,0,0,Training1019
0.5655737704918032,0.0781878663076191,3,0,0,Training1019
0.5355191256830601,0.0049894454039534145,4,0,0,Training1019
0.5327868852459017,-0.005462198374192786,5,0,0,Training1019
0.5846994535519126,0.13164549058783126,1,0,0,Training1020
0.5409836065573771,0.09557850145618219,2,0,0,Training1020
0.5683060109289617,0.0845654582871614,3,0,0,Training1020
0.4972677595628415,0.034106881615558915,4,0,0,Training1020
0.5382513661202186,0,5,0,0,Training1020
0.5437158469945356,0.014129488048001418,1,0,0,Training1021
0.5655737704918032,0.13962565421804302,2,0,0,Training1021
0.5437158469945356,0.10663860387617301,3,0,0,Training1021
0.5491803278688525,0.026878081794450375,4,0,0,Training1021
0.5218579234972678,0.07359194654169922,5,0,0,Training1021
0.5273224043715847,0.0753526680101638,1,0,0,Training1022
0.4562841530054645,-0.005466743974157173,2,0,0,Training1022
0.45901639344262296,-8.286377195889091e-4,3,0,0,Training1022
0.5519125683060109,0.0351080246913578,4,0,0,Training1022
0.5491803278688525,0.024992734670154008,5,0,0,Training1022
0.5683060109289617,0.11817987739790767,1,0,0,Training1023
0.5382513661202186,0,2,0,0,Training1023
0.5382513661202186,0,3,0,0,Training1023
0.5601092896174863,0.08701310774379455,4,0,0,Training1023
0.5737704918032787,0.10172744721689055,5,0,0,Training1023
0.5382513661202186,0,1,0,0,Training1024
0.5382513661202186,9.045388467131e-4,2,0,0,Training1024
0.5628415300546448,0.06885037366830957,3,0,0,Training1024
0.46174863387978143,-7.772811814673008e-4,4,0,0,Training1024
0.5382513661202186,9.045388467131e-4,5,0,0,Training1024
0.46174863387978143,0,1,0,0,Training1025
0.5382513661202186,0,2,0,0,Training1025
0.5355191256830601,-0.005462008338450541,3,0,0,Training1025
0.5382513661202186,0.09206470363737779,4,0,0,Training1025
0.5355191256830601,-0.005462008338450541,5,0,0,Training1025
0.5355191256830601,0,1,0,0,Training1026
0.5765027322404371,0.11378760896053972,2,0,0,Training1026
0.5327868852459017,0.08960521339423384,3,0,0,Training1026
0.5355191256830601,8.350462487151945e-4,4,0,0,Training1026
0.5628415300546448,0.07505686125852915,5,0,0,Training1026
0.5355191256830601,8.350462487151945e-4,1,0,0,Training1027
0.4644808743169399,0,2,0,0,Training1027
0.5355191256830601,0,3,0,0,Training1027
0.5327868852459017,-0.005462198374192786,4,0,0,Training1027
0.5355191256830601,0.0016686990565434646,5,0,0,Training1027
0.5655737704918032,0.10456993383597465,1,0,0,Training1028
0.5382513661202186,0,2,0,0,Training1028
0.5355191256830601,-0.005462008338450541,3,0,0,Training1028
0.5218579234972678,0.07428819193525076,4,0,0,Training1028
0.5519125683060109,0.04216002297896762,5,0,0,Training1028
0.5710382513661202,0.09477299221777602,1,0,0,Training1029
0.5409836065573771,0.008162080201309657,2,0,0,Training1029
0.5792349726775956,0.16127496205470074,3,0,0,Training1029
0.5409836065573771,0.008162080201309657,4,0,0,Training1029
0.546448087431694,0.02525268730948195,5,0,0,Training1029
0.505464480874317,0.06079337624408074,1,0,0,Training1030
0.5519125683060109,0.045571633010017286,2,0,0,Training1030
0.5437158469945356,0.013620372462318078,3,0,0,Training1030
0.5765027322404371,0.10866354523457869,4,0,0,Training1030
0.5355191256830601,-0.005462008338450541,5,0,0,Training1030
0.4644808743169399,0.00468962455254317,1,0,0,Training1031
0.5546448087431693,0.10366898043811382,2,0,0,Training1031
0.546448087431694,0.02085414987912973,3,0,0,Training1031
0.5573770491803278,0.05637075468695284,4,0,0,Training1031
0.5546448087431693,0.04757495450046268,5,0,0,Training1031
0.5382513661202186,0,1,0,0,Training1032
0.5601092896174863,0.06759707585683072,2,0,0,Training1032
0.5191256830601093,0.07535957281887878,3,0,0,Training1032
0.5355191256830601,-0.005462008338450541,4,0,0,Training1032
0.5573770491803278,0.10426926911804694,5,0,0,Training1032
0.5382513661202186,0.00712703457574865,1,0,0,Training1033
0.5327868852459017,-0.005462198374192786,2,0,0,Training1033
0.4644808743169399,0,3,0,0,Training1033
0.5765027322404371,0.10799081732129924,4,0,0,Training1033
0.5355191256830601,8.350462487151945e-4,5,0,0,Training1033
0.5355191256830601,0.09440223561261026,1,0,0,Training1034
0.5655737704918032,0.08353018992724161,2,0,0,Training1034
0.5601092896174863,0.0768869254629193,3,0,0,Training1034
0.5819672131147541,0.12669598577711222,4,0,0,Training1034
0.5655737704918032,0.08629298162976896,5,0,0,Training1034
0.5491803278688525,0.11821394153549643,1,0,0,Training1035
0.5355191256830601,0.09935730415146782,2,0,0,Training1035
0.5573770491803278,0.061954183014808185,3,0,0,Training1035
0.5327868852459017,0.08056412516527102,4,0,0,Training1035
0.5382513661202186,0.00712703457574865,5,0,0,Training1035
0.5519125683060109,0.09927971188475385,1,0,0,Training1036
0.5355191256830601,0,2,0,0,Training1036
0.5382513661202186,0.00712703457574865,3,0,0,Training1036
0.5710382513661202,0.09351632749645035,4,0,0,Training1036
0.5710382513661202,0.09425932347656119,5,0,0,Training1036
0.5355191256830601,0.0016686990565434646,1,0,0,Training1037
0.5655737704918032,0.09239215196980548,2,0,0,Training1037
0.5601092896174863,0.06736095723465521,3,0,0,Training1037
0.5382513661202186,0.00795509222133138,4,0,0,Training1037
0.5491803278688525,0.03785488958990534,5,0,0,Training1037
0.5655737704918032,0.09205229818703775,1,0,0,Training1038
0.5765027322404371,0.11022930455785934,2,0,0,Training1038
0.5683060109289617,0.111350155207917,3,0,0,Training1038
0.5846994535519126,0.16098090670527543,4,0,0,Training1038
0.5519125683060109,0.10829842231927954,5,0,0,Training1038
0.5355191256830601,0,1,0,0,Training1039
0.5382513661202186,0.08432272390821621,2,0,0,Training1039
0.5628415300546448,0.07733030818680264,3,0,0,Training1039
0.5491803278688525,0.037057116433332364,4,0,0,Training1039
0.5628415300546448,0.0758159207120761,5,0,0,Training1039
0.5355191256830601,-0.004552940036810817,1,0,0,Training1040
0.5519125683060109,0.045571633010017286,2,0,0,Training1040
0.5081967213114754,0.057375876377164146,3,0,0,Training1040
0.5382513661202186,0.001807442791208101,4,0,0,Training1040
0.5355191256830601,-0.004552940036810817,5,0,0,Training1040
0.5655737704918032,0.14438203899197208,1,0,0,Training1041
0.5382513661202186,0,2,0,0,Training1041
0.5,0.05417007936283785,3,0,0,Training1041
0.5409836065573771,0.10516052041796443,4,0,0,Training1041
0.5846994535519126,0.12629958852906994,5,0,0,Training1041
0.5491803278688525,0.10694744313980672,1,0,0,Training1042
0.546448087431694,0.02261831987387818,2,0,0,Training1042
0.5382513661202186,0,3,0,0,Training1042
0.5628415300546448,0.11905406625146649,4,0,0,Training1042
0.5327868852459017,-0.010919076078177884,5,0,0,Training1042
0.5765027322404371,0.12315682092182134,1,0,0,Training1043
0.4972677595628415,0.04378940194240921,2,0,0,Training1043
0.46174863387978143,0.004638449432618289,3,0,0,Training1043
0.5382513661202186,-0.005461816053837717,4,0,0,Training1043
0.4890710382513661,0.03843884346286771,5,0,0,Training1043
0.5382513661202186,-0.010917530153956651,1,0,0,Training1044
0.48633879781420764,0.033622651049127844,2,0,0,Training1044
0.5601092896174863,0.05278894068477728,3,0,0,Training1044
0.5491803278688525,0.016096972856724033,4,0,0,Training1044
0.5710382513661202,0.08758614119216215,5,0,0,Training1044
0.5519125683060109,0.03789190228890143,1,0,0,Training1045
0.4644808743169399,0.007636122177954912,2,0,0,Training1045
0.5601092896174863,0.05956142870822537,3,0,0,Training1045
0.5792349726775956,0.11444193061840104,4,0,0,Training1045
0.5218579234972678,0.08235192985472371,5,0,0,Training1045
0.5737704918032787,0.10251815523908314,1,0,0,Training1046
0.5737704918032787,0.11034934089563396,2,0,0,Training1046
0.5737704918032787,0.09695378483535246,3,0,0,Training1046
0.5382513661202186,0,4,0,0,Training1046
0.5819672131147541,0.127838519764508,5,0,0,Training1046
0.5355191256830601,-0.005462008338450541,1,0,0,Training1047
0.5683060109289617,0.13006589042332317,2,0,0,Training1047
0.5519125683060109,0.045571633010017286,3,0,0,Training1047
0.5437158469945356,0.018057385213507658,4,0,0,Training1047
0.5792349726775956,0.12252078338574572,5,0,0,Training1047
0.5355191256830601,0.0016686990565434646,1,0,0,Training1048
0.4644808743169399,0,2,0,0,Training1048
0.5355191256830601,0.0016686990565434646,3,0,0,Training1048
0.5655737704918032,0.10545085621176234,4,0,0,Training1048
0.5,0.05014607028391527,5,0,0,Training1048
0.5737704918032787,0.122679778733866,1,0,0,Training1049
0.5327868852459017,-0.004622941346431854,2,0,0,Training1049
0.5437158469945356,0.025385081481009108,3,0,0,Training1049
0.5519125683060109,0.13114469341670995,4,0,0,Training1049
0.5327868852459017,-0.004622941346431854,5,0,0,Training1049
