Accuracy,Kappa,layer1,layer2,layer3,Resample
0.46994535519125685,0,5,2,0,Training1004
0.46994535519125685,0,1,3,0,Training1004
0.5300546448087432,0,2,3,0,Training1004
0.5300546448087432,0,3,3,0,Training1004
0.5300546448087432,0,4,3,0,Training1004
0.5300546448087432,0,5,3,0,Training1004
0.46994535519125685,0,1,4,0,Training1004
0.5300546448087432,0,2,4,0,Training1004
0.5081967213114754,0.04737116085372204,3,4,0,Training1004
0.5300546448087432,0,4,4,0,Training1004
0.5300546448087432,0,5,4,0,Training1004
0.46994535519125685,0,1,5,0,Training1004
0.5300546448087432,0,2,5,0,Training1004
0.5300546448087432,0,3,5,0,Training1004
0.5355191256830601,0.012318242428090553,4,5,0,Training1004
0.5300546448087432,0,5,5,0,Training1004
0.46994535519125685,0,1,1,0,Training1005
0.5300546448087432,0,2,1,0,Training1005
0.46994535519125685,0,3,1,0,Training1005
0.46994535519125685,0,4,1,0,Training1005
0.46994535519125685,0,5,1,0,Training1005
0.5300546448087432,0,1,2,0,Training1005
0.46994535519125685,0,2,2,0,Training1005
0.5300546448087432,0,3,2,0,Training1005
0.5300546448087432,0,4,2,0,Training1005
0.5300546448087432,0,5,2,0,Training1005
0.5300546448087432,0,1,3,0,Training1005
0.5300546448087432,0,2,3,0,Training1005
0.5300546448087432,0,3,3,0,Training1005
0.5300546448087432,0,4,3,0,Training1005
0.46994535519125685,0,5,3,0,Training1005
0.46994535519125685,0,1,4,0,Training1005
0.5300546448087432,0,2,4,0,Training1005
0.46994535519125685,0,3,4,0,Training1005
0.46994535519125685,0,4,4,0,Training1005
0.5300546448087432,0,5,4,0,Training1005
0.5300546448087432,0,1,5,0,Training1005
0.5300546448087432,0,2,5,0,Training1005
0.46994535519125685,0,3,5,0,Training1005
0.5300546448087432,0,4,5,0,Training1005
0.46994535519125685,0,5,5,0,Training1005
0.46994535519125685,0,1,1,0,Training1006
0.5300546448087432,0,2,1,0,Training1006
0.46994535519125685,0,3,1,0,Training1006
0.46994535519125685,0,4,1,0,Training1006
0.5300546448087432,0,5,1,0,Training1006
0.46994535519125685,0,1,2,0,Training1006
0.46994535519125685,0,2,2,0,Training1006
0.5300546448087432,0,3,2,0,Training1006
0.5300546448087432,0,4,2,0,Training1006
0.5300546448087432,0,5,2,0,Training1006
0.46994535519125685,0,1,3,0,Training1006
0.5300546448087432,0,2,3,0,Training1006
0.5300546448087432,0,3,3,0,Training1006
0.46994535519125685,0,4,3,0,Training1006
0.46994535519125685,0,5,3,0,Training1006
0.5300546448087432,0,1,4,0,Training1006
0.46994535519125685,0,2,4,0,Training1006
0.5300546448087432,0,3,4,0,Training1006
0.5300546448087432,0,4,4,0,Training1006
0.5300546448087432,0,5,4,0,Training1006
0.46994535519125685,0,1,5,0,Training1006
0.5300546448087432,0,2,5,0,Training1006
0.46994535519125685,0,3,5,0,Training1006
0.46994535519125685,0,4,5,0,Training1006
0.5300546448087432,0,5,5,0,Training1006
0.5300546448087432,0,1,1,0,Training1007
0.5300546448087432,0,2,1,0,Training1007
0.46994535519125685,0,3,1,0,Training1007
0.5300546448087432,0,4,1,0,Training1007
0.46994535519125685,0,5,1,0,Training1007
0.46994535519125685,0,1,2,0,Training1007
0.46994535519125685,0,2,2,0,Training1007
0.46994535519125685,0,3,2,0,Training1007
0.5300546448087432,0,4,2,0,Training1007
0.5300546448087432,0,5,2,0,Training1007
0.46994535519125685,0,1,3,0,Training1007
0.5300546448087432,0,2,3,0,Training1007
0.5300546448087432,0,3,3,0,Training1007
0.46994535519125685,0,4,3,0,Training1007
0.5300546448087432,0,5,3,0,Training1007
0.46994535519125685,0,1,4,0,Training1007
0.46994535519125685,0,2,4,0,Training1007
0.5300546448087432,0,3,4,0,Training1007
0.46994535519125685,0,4,4,0,Training1007
0.5300546448087432,0,5,4,0,Training1007
0.5300546448087432,0,1,5,0,Training1007
0.5300546448087432,0,2,5,0,Training1007
0.5300546448087432,0,3,5,0,Training1007
0.5300546448087432,0,4,5,0,Training1007
0.5300546448087432,0,5,5,0,Training1007
0.5300546448087432,0,1,1,0,Training1008
0.5300546448087432,0,2,1,0,Training1008
0.5300546448087432,0,3,1,0,Training1008
0.46994535519125685,0,4,1,0,Training1008
0.5300546448087432,0,5,1,0,Training1008
0.5300546448087432,0,1,2,0,Training1008
0.5300546448087432,0,2,2,0,Training1008
0.46994535519125685,0,3,2,0,Training1008
0.46994535519125685,0,4,2,0,Training1008
0.5300546448087432,0,5,2,0,Training1008
0.5300546448087432,0,1,3,0,Training1008
0.46994535519125685,0,2,3,0,Training1008
0.46994535519125685,0,3,3,0,Training1008
0.5300546448087432,0,4,3,0,Training1008
0.5300546448087432,0,5,3,0,Training1008
0.5300546448087432,0,1,4,0,Training1008
0.5300546448087432,0,2,4,0,Training1008
0.5300546448087432,0,3,4,0,Training1008
0.5300546448087432,0,4,4,0,Training1008
0.5300546448087432,0,5,4,0,Training1008
0.46994535519125685,0,1,5,0,Training1008
0.5300546448087432,0,2,5,0,Training1008
0.46994535519125685,0,3,5,0,Training1008
0.46994535519125685,0,4,5,0,Training1008
0.5300546448087432,0,5,5,0,Training1008
0.46994535519125685,0,1,1,0,Training1009
0.46994535519125685,0,2,1,0,Training1009
0.5300546448087432,0,3,1,0,Training1009
0.5300546448087432,0,4,1,0,Training1009
0.5300546448087432,0,5,1,0,Training1009
0.5300546448087432,0,1,2,0,Training1009
0.5300546448087432,0,2,2,0,Training1009
0.5300546448087432,0,3,2,0,Training1009
0.46994535519125685,0,4,2,0,Training1009
0.5300546448087432,0,5,2,0,Training1009
0.46994535519125685,0,1,3,0,Training1009
0.46994535519125685,0,2,3,0,Training1009
0.5300546448087432,0,3,3,0,Training1009
0.5300546448087432,0,4,3,0,Training1009
0.5300546448087432,0,5,3,0,Training1009
0.5300546448087432,0,1,4,0,Training1009
0.5300546448087432,0,2,4,0,Training1009
0.5437158469945356,0.0807892441423288,3,4,0,Training1009
0.5300546448087432,0,4,4,0,Training1009
0.46994535519125685,0,5,4,0,Training1009
0.46994535519125685,0,1,5,0,Training1009
0.5300546448087432,0,2,5,0,Training1009
0.5300546448087432,0,3,5,0,Training1009
0.5300546448087432,0,4,5,0,Training1009
0.5300546448087432,0,5,5,0,Training1009
0.5327868852459017,0,1,1,0,Training1010
0.5327868852459017,0,2,1,0,Training1010
0.5327868852459017,0,3,1,0,Training1010
0.5327868852459017,0,4,1,0,Training1010
0.4672131147540984,0,5,1,0,Training1010
0.5327868852459017,0,1,2,0,Training1010
0.5327868852459017,0,2,2,0,Training1010
0.5327868852459017,0,3,2,0,Training1010
0.5327868852459017,0,4,2,0,Training1010
0.5327868852459017,0,5,2,0,Training1010
0.5327868852459017,0,1,3,0,Training1010
0.4672131147540984,0,2,3,0,Training1010
0.5327868852459017,0,3,3,0,Training1010
0.5327868852459017,0,4,3,0,Training1010
0.5327868852459017,0,5,3,0,Training1010
0.4672131147540984,0,1,4,0,Training1010
0.4672131147540984,0,2,4,0,Training1010
0.5327868852459017,0,3,4,0,Training1010
0.4672131147540984,0,4,4,0,Training1010
0.4672131147540984,0,5,4,0,Training1010
0.4672131147540984,0,1,5,0,Training1010
0.4672131147540984,0,2,5,0,Training1010
0.5327868852459017,0,3,5,0,Training1010
0.5327868852459017,0,4,5,0,Training1010
0.5327868852459017,0,5,5,0,Training1010
0.4644808743169399,0,1,1,0,Training1011
0.5355191256830601,0,2,1,0,Training1011
0.5355191256830601,0,3,1,0,Training1011
0.5355191256830601,0,4,1,0,Training1011
0.5355191256830601,0,5,1,0,Training1011
0.4644808743169399,0,1,2,0,Training1011
0.5355191256830601,0,2,2,0,Training1011
0.4644808743169399,0,3,2,0,Training1011
0.4644808743169399,0,4,2,0,Training1011
0.5355191256830601,0,5,2,0,Training1011
0.5355191256830601,0,1,3,0,Training1011
0.5355191256830601,0,2,3,0,Training1011
0.4644808743169399,0,3,3,0,Training1011
0.4644808743169399,0,4,3,0,Training1011
0.4644808743169399,0,5,3,0,Training1011
0.4644808743169399,0,1,4,0,Training1011
0.5355191256830601,0,2,4,0,Training1011
0.4644808743169399,0,3,4,0,Training1011
0.5355191256830601,0,4,4,0,Training1011
0.5355191256830601,0,5,4,0,Training1011
0.4644808743169399,0,1,5,0,Training1011
0.5355191256830601,0,2,5,0,Training1011
0.4644808743169399,0,3,5,0,Training1011
0.4644808743169399,0,4,5,0,Training1011
0.46174863387978143,-0.008391373667869384,5,5,0,Training1011
0.4644808743169399,0,1,1,0,Training1012
0.5355191256830601,0,2,1,0,Training1012
0.5355191256830601,0,3,1,0,Training1012
0.4644808743169399,0,4,1,0,Training1012
0.4644808743169399,0,5,1,0,Training1012
0.5355191256830601,0,1,2,0,Training1012
0.5355191256830601,0,2,2,0,Training1012
0.5355191256830601,0,3,2,0,Training1012
0.5355191256830601,0,4,2,0,Training1012
0.5355191256830601,0,5,2,0,Training1012
0.4644808743169399,0,1,3,0,Training1012
0.4644808743169399,0,2,3,0,Training1012
0.5355191256830601,0,3,3,0,Training1012
0.4644808743169399,0,4,3,0,Training1012
0.4644808743169399,0,5,3,0,Training1012
0.5355191256830601,0,1,4,0,Training1012
0.5355191256830601,0,2,4,0,Training1012
0.4644808743169399,0,3,4,0,Training1012
0.5355191256830601,0,4,4,0,Training1012
0.5355191256830601,0,5,4,0,Training1012
0.5355191256830601,0,1,5,0,Training1012
0.4644808743169399,0,2,5,0,Training1012
0.4644808743169399,0,3,5,0,Training1012
0.4644808743169399,0,4,5,0,Training1012
0.5409836065573771,0.013413773185290027,5,5,0,Training1012
0.4644808743169399,0,1,1,0,Training1013
0.5355191256830601,0,2,1,0,Training1013
0.4644808743169399,0,3,1,0,Training1013
0.5355191256830601,0,4,1,0,Training1013
0.4644808743169399,0,5,1,0,Training1013
0.4644808743169399,0,1,2,0,Training1013
0.4644808743169399,0,2,2,0,Training1013
0.4644808743169399,0,3,2,0,Training1013
0.5355191256830601,0,4,2,0,Training1013
0.4644808743169399,0,5,2,0,Training1013
0.4644808743169399,0,1,3,0,Training1013
0.5355191256830601,0,2,3,0,Training1013
0.4644808743169399,0,3,3,0,Training1013
0.5355191256830601,0,4,3,0,Training1013
0.4644808743169399,0,5,3,0,Training1013
0.4644808743169399,0,1,4,0,Training1013
0.4644808743169399,0,2,4,0,Training1013
0.4918032786885246,0.012360724233983223,3,4,0,Training1013
0.5355191256830601,0,4,4,0,Training1013
0.5355191256830601,0,5,4,0,Training1013
0.5355191256830601,0,1,5,0,Training1013
0.5355191256830601,0,2,5,0,Training1013
0.5355191256830601,0,3,5,0,Training1013
0.5409836065573771,0.019955371373924148,4,5,0,Training1013
0.5355191256830601,0,5,5,0,Training1013
0.4644808743169399,0,1,1,0,Training1014
0.5355191256830601,0,2,1,0,Training1014
0.5355191256830601,0,3,1,0,Training1014
0.5355191256830601,0,4,1,0,Training1014
0.5355191256830601,0,5,1,0,Training1014
0.5355191256830601,0,1,2,0,Training1014
0.5355191256830601,0,2,2,0,Training1014
0.4644808743169399,0,3,2,0,Training1014
0.5355191256830601,0,4,2,0,Training1014
0.5355191256830601,0,5,2,0,Training1014
0.5355191256830601,0,1,3,0,Training1014
0.4644808743169399,0,2,3,0,Training1014
0.5355191256830601,0,3,3,0,Training1014
0.5355191256830601,0,4,3,0,Training1014
0.5355191256830601,0,5,3,0,Training1014
0.46174863387978143,-0.006196098132797514,1,4,0,Training1014
0.4644808743169399,0,2,4,0,Training1014
0.5355191256830601,0,3,4,0,Training1014
0.5355191256830601,0,4,4,0,Training1014
0.4644808743169399,0,5,4,0,Training1014
0.4644808743169399,0,1,5,0,Training1014
0.5355191256830601,0,2,5,0,Training1014
0.4644808743169399,0,3,5,0,Training1014
0.5355191256830601,0,4,5,0,Training1014
0.4644808743169399,0,5,5,0,Training1014
0.4644808743169399,0,1,1,0,Training1015
0.4644808743169399,0,2,1,0,Training1015
0.5355191256830601,0,3,1,0,Training1015
0.4644808743169399,0,4,1,0,Training1015
0.4644808743169399,0,5,1,0,Training1015
0.4644808743169399,0,1,2,0,Training1015
0.4644808743169399,0,2,2,0,Training1015
0.4644808743169399,0,3,2,0,Training1015
0.4644808743169399,0,4,2,0,Training1015
0.5355191256830601,0,5,2,0,Training1015
0.5355191256830601,0,1,3,0,Training1015
0.5355191256830601,0,2,3,0,Training1015
0.4644808743169399,0,3,3,0,Training1015
0.5355191256830601,0,4,3,0,Training1015
0.5355191256830601,0,5,3,0,Training1015
0.5355191256830601,0,1,4,0,Training1015
0.4644808743169399,0,2,4,0,Training1015
0.4644808743169399,0,3,4,0,Training1015
0.4644808743169399,0,4,4,0,Training1015
0.4644808743169399,0,5,4,0,Training1015
0.4644808743169399,0,1,5,0,Training1015
0.4644808743169399,0,2,5,0,Training1015
0.5355191256830601,0,3,5,0,Training1015
0.5355191256830601,0,4,5,0,Training1015
0.5355191256830601,0,5,5,0,Training1015
0.5355191256830601,0,1,1,0,Training1016
0.5355191256830601,0,2,1,0,Training1016
0.5355191256830601,0,3,1,0,Training1016
0.5355191256830601,0,4,1,0,Training1016
0.5355191256830601,0,5,1,0,Training1016
0.5355191256830601,0,1,2,0,Training1016
0.5355191256830601,0,2,2,0,Training1016
0.4644808743169399,0,3,2,0,Training1016
0.4644808743169399,0,4,2,0,Training1016
0.5355191256830601,0,5,2,0,Training1016
0.5355191256830601,0,1,3,0,Training1016
0.5355191256830601,0,2,3,0,Training1016
0.5355191256830601,0,3,3,0,Training1016
0.5355191256830601,0,4,3,0,Training1016
0.5355191256830601,0,5,3,0,Training1016
0.5355191256830601,0,1,4,0,Training1016
0.4644808743169399,0,2,4,0,Training1016
0.4644808743169399,0,3,4,0,Training1016
0.5355191256830601,0,4,4,0,Training1016
0.5355191256830601,0,5,4,0,Training1016
0.5355191256830601,0,1,5,0,Training1016
0.4644808743169399,0,2,5,0,Training1016
0.4644808743169399,0,3,5,0,Training1016
0.4890710382513661,0.02723215554734358,4,5,0,Training1016
0.5355191256830601,0,5,5,0,Training1016
0.5327868852459017,0,1,1,0,Training1017
0.5327868852459017,0,2,1,0,Training1017
0.4672131147540984,0,3,1,0,Training1017
0.5327868852459017,0,4,1,0,Training1017
0.4672131147540984,0,5,1,0,Training1017
0.5327868852459017,0,1,2,0,Training1017
0.4672131147540984,0,2,2,0,Training1017
0.4672131147540984,0,3,2,0,Training1017
0.4672131147540984,0,4,2,0,Training1017
0.4672131147540984,0,5,2,0,Training1017
0.4672131147540984,0,1,3,0,Training1017
0.5327868852459017,0,2,3,0,Training1017
0.5327868852459017,0,3,3,0,Training1017
0.5327868852459017,0,4,3,0,Training1017
0.4672131147540984,0,5,3,0,Training1017
0.5327868852459017,0,1,4,0,Training1017
0.4672131147540984,0,2,4,0,Training1017
0.5327868852459017,0,3,4,0,Training1017
0.5327868852459017,0,4,4,0,Training1017
0.5327868852459017,0,5,4,0,Training1017
0.5327868852459017,0,1,5,0,Training1017
0.5327868852459017,0,2,5,0,Training1017
0.4672131147540984,0,3,5,0,Training1017
0.4672131147540984,0,4,5,0,Training1017
0.5327868852459017,0,5,5,0,Training1017
0.5355191256830601,0,1,1,0,Training1018
0.5355191256830601,0,2,1,0,Training1018
0.4644808743169399,0,3,1,0,Training1018
0.5355191256830601,0,4,1,0,Training1018
0.5355191256830601,0,5,1,0,Training1018
0.5355191256830601,0,1,2,0,Training1018
0.5355191256830601,0,2,2,0,Training1018
0.5355191256830601,0,3,2,0,Training1018
0.4644808743169399,0,4,2,0,Training1018
0.5355191256830601,0,5,2,0,Training1018
0.4644808743169399,0,1,3,0,Training1018
0.5355191256830601,0,2,3,0,Training1018
0.4644808743169399,0,3,3,0,Training1018
0.5355191256830601,0,4,3,0,Training1018
0.5355191256830601,0,5,3,0,Training1018
0.5355191256830601,0,1,4,0,Training1018
0.5355191256830601,0,2,4,0,Training1018
0.4644808743169399,0,3,4,0,Training1018
0.4644808743169399,0,4,4,0,Training1018
0.5355191256830601,0,5,4,0,Training1018
0.4644808743169399,0,1,5,0,Training1018
0.5355191256830601,0,2,5,0,Training1018
0.5355191256830601,0.006641547991570346,3,5,0,Training1018
0.5355191256830601,0,4,5,0,Training1018
0.4644808743169399,0,5,5,0,Training1018
0.5355191256830601,0,1,1,0,Training1019
0.5355191256830601,0,2,1,0,Training1019
0.5355191256830601,0,3,1,0,Training1019
0.4644808743169399,0,4,1,0,Training1019
0.4644808743169399,0,5,1,0,Training1019
0.4644808743169399,0,1,2,0,Training1019
0.4644808743169399,0,2,2,0,Training1019
0.4644808743169399,0,3,2,0,Training1019
0.5355191256830601,0,4,2,0,Training1019
0.5136612021857924,0.051261140560377456,5,2,0,Training1019
0.4644808743169399,0,1,3,0,Training1019
0.5355191256830601,0,2,3,0,Training1019
0.5355191256830601,0,3,3,0,Training1019
0.4644808743169399,0,4,3,0,Training1019
0.5355191256830601,0,5,3,0,Training1019
0.5355191256830601,0,1,4,0,Training1019
0.5355191256830601,0,2,4,0,Training1019
0.4644808743169399,0,3,4,0,Training1019
0.5355191256830601,0,4,4,0,Training1019
0.4644808743169399,0,5,4,0,Training1019
0.5355191256830601,0,1,5,0,Training1019
0.5355191256830601,0,2,5,0,Training1019
0.47540983606557374,0.01755955709652156,3,5,0,Training1019
0.5355191256830601,0,4,5,0,Training1019
0.5355191256830601,0,5,5,0,Training1019
0.5382513661202186,0,1,1,0,Training1020
0.5382513661202186,0,2,1,0,Training1020
0.5382513661202186,0,3,1,0,Training1020
0.5382513661202186,0,4,1,0,Training1020
0.46174863387978143,0,5,1,0,Training1020
0.46174863387978143,0,1,2,0,Training1020
0.46174863387978143,0,2,2,0,Training1020
0.5382513661202186,0,3,2,0,Training1020
0.46174863387978143,0,4,2,0,Training1020
0.5382513661202186,0,5,2,0,Training1020
0.5382513661202186,0,1,3,0,Training1020
0.5382513661202186,0,2,3,0,Training1020
0.46174863387978143,0,3,3,0,Training1020
0.5382513661202186,0,4,3,0,Training1020
0.46174863387978143,0,5,3,0,Training1020
0.5382513661202186,0,1,4,0,Training1020
0.5382513661202186,0,2,4,0,Training1020
0.5382513661202186,0,3,4,0,Training1020
0.5382513661202186,0,4,4,0,Training1020
0.46174863387978143,0,5,4,0,Training1020
0.46174863387978143,0,1,5,0,Training1020
0.5382513661202186,0,2,5,0,Training1020
0.46174863387978143,0,3,5,0,Training1020
0.5382513661202186,0,4,5,0,Training1020
0.46174863387978143,0,5,5,0,Training1020
0.5409836065573771,0,1,1,0,Training1021
0.5409836065573771,0,2,1,0,Training1021
0.5409836065573771,0,3,1,0,Training1021
0.45901639344262296,0,4,1,0,Training1021
0.5409836065573771,0,5,1,0,Training1021
0.5409836065573771,0,1,2,0,Training1021
0.45901639344262296,0,2,2,0,Training1021
0.45901639344262296,0,3,2,0,Training1021
0.5409836065573771,0,4,2,0,Training1021
0.5409836065573771,0,5,2,0,Training1021
0.5409836065573771,0,1,3,0,Training1021
0.45901639344262296,0,2,3,0,Training1021
0.45901639344262296,0,3,3,0,Training1021
0.5409836065573771,0,4,3,0,Training1021
0.5409836065573771,0,5,3,0,Training1021
0.5409836065573771,0,1,4,0,Training1021
0.45901639344262296,0,2,4,0,Training1021
0.5409836065573771,0,3,4,0,Training1021
0.5409836065573771,0,4,4,0,Training1021
0.5409836065573771,0,5,4,0,Training1021
0.45901639344262296,0,1,5,0,Training1021
0.5409836065573771,0,2,5,0,Training1021
0.5027322404371585,0.04932351430039386,3,5,0,Training1021
0.45901639344262296,0,4,5,0,Training1021
0.45901639344262296,0,5,5,0,Training1021
0.5409836065573771,0,1,1,0,Training1022
0.5409836065573771,0,2,1,0,Training1022
0.45901639344262296,0,3,1,0,Training1022
0.5409836065573771,0,4,1,0,Training1022
0.45901639344262296,0,5,1,0,Training1022
0.5409836065573771,0,1,2,0,Training1022
0.5409836065573771,0,2,2,0,Training1022
0.5409836065573771,0,3,2,0,Training1022
0.5409836065573771,0,4,2,0,Training1022
0.5409836065573771,0,5,2,0,Training1022
0.5409836065573771,0,1,3,0,Training1022
0.45901639344262296,0,2,3,0,Training1022
0.5409836065573771,0,3,3,0,Training1022
0.45901639344262296,0,4,3,0,Training1022
0.5409836065573771,0,5,3,0,Training1022
0.45901639344262296,0,1,4,0,Training1022
0.5409836065573771,0,2,4,0,Training1022
0.45901639344262296,0,3,4,0,Training1022
0.45901639344262296,0,4,4,0,Training1022
0.5409836065573771,0,5,4,0,Training1022
0.5409836065573771,0,1,5,0,Training1022
0.5409836065573771,0,2,5,0,Training1022
0.45901639344262296,0,3,5,0,Training1022
0.5409836065573771,0,4,5,0,Training1022
0.5409836065573771,0,5,5,0,Training1022
0.5382513661202186,0,1,1,0,Training1023
0.46174863387978143,0,2,1,0,Training1023
0.5382513661202186,0,3,1,0,Training1023
0.5382513661202186,0,4,1,0,Training1023
0.5382513661202186,0,5,1,0,Training1023
0.5382513661202186,0,1,2,0,Training1023
0.46174863387978143,0,2,2,0,Training1023
0.5382513661202186,0,3,2,0,Training1023
0.46174863387978143,0,4,2,0,Training1023
0.46174863387978143,0,5,2,0,Training1023
0.5382513661202186,0,1,3,0,Training1023
0.5382513661202186,0,2,3,0,Training1023
0.5382513661202186,0,3,3,0,Training1023
0.46174863387978143,0,4,3,0,Training1023
0.46174863387978143,0,5,3,0,Training1023
0.46174863387978143,0,1,4,0,Training1023
0.5382513661202186,0,2,4,0,Training1023
0.46174863387978143,0,3,4,0,Training1023
0.5382513661202186,0,4,4,0,Training1023
0.5382513661202186,0,5,4,0,Training1023
0.46174863387978143,0,1,5,0,Training1023
0.46174863387978143,0,2,5,0,Training1023
0.5382513661202186,0,3,5,0,Training1023
0.5382513661202186,0,4,5,0,Training1023
0.5382513661202186,0,5,5,0,Training1023
0.5382513661202186,0,1,1,0,Training1024
0.5382513661202186,0,2,1,0,Training1024
0.5382513661202186,0,3,1,0,Training1024
0.5382513661202186,0,4,1,0,Training1024
0.46174863387978143,0,5,1,0,Training1024
0.5382513661202186,0,1,2,0,Training1024
0.5382513661202186,0,2,2,0,Training1024
0.5382513661202186,0,3,2,0,Training1024
0.46174863387978143,0,4,2,0,Training1024
0.5382513661202186,0,5,2,0,Training1024
0.46174863387978143,0,1,3,0,Training1024
0.46174863387978143,0,2,3,0,Training1024
0.46174863387978143,0,3,3,0,Training1024
0.46174863387978143,0,4,3,0,Training1024
0.46174863387978143,0,5,3,0,Training1024
0.46174863387978143,0,1,4,0,Training1024
0.46174863387978143,0,2,4,0,Training1024
0.5382513661202186,0,3,4,0,Training1024
0.5382513661202186,0,4,4,0,Training1024
0.5382513661202186,0,5,4,0,Training1024
0.46174863387978143,0,1,5,0,Training1024
0.5382513661202186,0,2,5,0,Training1024
0.46174863387978143,0,3,5,0,Training1024
0.5382513661202186,0,4,5,0,Training1024
0.5218579234972678,0.05672881505699393,5,5,0,Training1024
0.46174863387978143,0,1,1,0,Training1025
0.46174863387978143,0,2,1,0,Training1025
0.46174863387978143,0,3,1,0,Training1025
0.5382513661202186,0,4,1,0,Training1025
