DataTimestamp;CornClose;CornHigh;CornLow;CornOpen;CornVolume;SoybeanClose;SoybeanHigh;SoybeanLow;SoybeanOpen;SoybeanVolume;WheatClose;WheatHigh;WheatLow;WheatOpen;WheatVolume;SP500Close;SP500High;SP500Low;SP500Open;SP500Volume;EURUSDClose;EURUSDHigh;EURUSDLow;EURUSDOpen;EURUSDVolume;BrentClose;BrentHigh;BrentLow;BrentOpen;BrentVolume;CornReturnsT;CornReturnsT1;CornReturnsT2;CornTP;CornVRR;CornRSI;CornMexp;SoybeanReturnsT;SoybeanReturnsT1;SoybeanReturnsT2;SoybeanTP;SoybeanVRR;SoybeanRSI;SoybeanMexp;WheatReturnsT;WheatReturnsT1;WheatReturnsT2;WheatTP;WheatVRR;WheatRSI;WheatMexp;BrentReturnsT;BrentReturnsT1;BrentReturnsT2;BrentTP;SP500VRR;SP500RSI;BrentMexp;SP500ReturnsT;SP500ReturnsT1;SP500ReturnsT2;SP500TP;EURUSDVRR;EURUSDRSI;SP500Mexp;EURUSDReturnsT;EURUSDReturnsT1;EURUSDReturnsT2;EURUSDTP;BrentVRR;BrentRSI;EURUSDMexp;ClassNextDay
15/11/2011;478;478,5;461,5;472,5;168419;512,75;515;503,5;509,25;82019;821,25;825,25;808,5;821,5;48773;1119;1129,75;1109,25;1117,25;2187368;1,34;1,3427;1,3333;1,3399;0;119,88;120,02;118,8;119,05;217029;0,011572986;-0,008954498;-0,013024409;472,6666667;0,297114996;28,28947368;502,5625;0,006358544;-0,018474031;0,015045176;510,4166667;0,355601031;33,99778516;536,4;0,001828154;-0,016934182;0,013585115;818,3333333;0,412174794;35,96938776;832,5875;0,002422016;0,000250889;0,00637693;119,5666667;0,120013391;61,53229041;117,387;0;0,010330206;0;1119,333333;0,375876398;49,60567823;1088,075;7,46E-05;-0,000223872;-0,004392666;1,338666667;0,5;37,57415953;1,348235;-1
16/11/2011;474,25;481,5;469,75;478;105879;514,25;520,25;507;513,75;88796;808,75;824;807;820,75;39674;1128;1132;1108;1119,5;2724649;1,3411;1,3453;1,335;1,3401;0;119,09;120,54;118,27;119,71;330533;-0,007876124;0,011572986;-0,008954498;475,1666667;0,022657855;24,07407407;498,7125;0,002921132;0,006358544;-0,018474031;513,8333333;0,488951418;33,48214286;532,7;-0,015337724;0,001828154;-0,016934182;813,25;0,259293481;27,46386334;828,3;-0,006611733;0,002422016;0,000250889;119,3;0,556783943;57,52864157;117,571;0,008010724;0;0,010330206;1122,666667;0,677669132;48,50926672;1087,6125;0,000820559;7,46E-05;-0,000223872;1,340466667;0,5;35,66576087;1,346125;1
17/11/2011;481,75;483,5;466,5;473,25;132958;515,75;519,75;504,5;514,75;115642;805,25;811,25;799;808,5;44663;1100;1136;1094,75;1127,75;2442801;1,3341;1,3459;1,3288;1,3411;0;116,94;120,33;116,31;119,44;340677;0,015690698;-0,007876124;0,011572986;477,25;0,293279726;28,54785479;495,4625;0,002912623;0,002921132;0,006358544;513,3333333;1;37,13592233;530,05;-0,004337058;-0,015337724;0,001828154;805,1666667;0,47816092;29,06815021;824,5375;-0,018218527;-0,006611733;0,002422016;117,86;0,660571594;55,07246377;117,7005;-0,025135973;0,008010724;0;1110,25;0,519354063;51,80722892;1088,1375;-0,005233266;0,000820559;7,46E-05;1,336266667;0,5;42;1,345125;-1
18/11/2011;475,75;484,75;466,75;481,5;155744;490,25;516,75;483,5;514,25;154898;804,25;807,75;792,25;803,5;49793;1122,75;1124,5;1092,5;1099,5;1143695;1,3383;1,3433;1,3281;1,3339;0;118,01;118,51;115,96;116,68;318767;-0,012532801;0,015690698;-0,007876124;475,75;0,500545772;29,42176871;492,4375;-0,050706687;0,002912623;0,002921132;496,8333333;1;35,83138173;527,025;-0,001242622;-0,004337058;-0,015337724;801,4166667;0,621979254;33,12202853;821,875;0,009108384;-0,018218527;-0,006611733;117,4933333;0,567097702;53,2980456;117,7815;0,020470853;-0,025135973;0,008010724;1113,25;0;53,52697095;1089,2;0,003143245;-0,005233266;0,000820559;1,336566667;0,5;41,00895037;1,34402;-1
21/11/2011;475,5;478,75;466,5;474,25;112129;495,25;498,25;478,25;491,25;109597;802,5;810;795,5;803;37892;1099,25;1124,5;1090;1120;908998;1,3187;1,338;1,3162;1,3378;0;116,37;118,28;116,14;118,18;279146;-0,000525624;-0,012532801;0,015690698;473,5833333;0,103814947;30,83778966;489,75;0,010147221;-0,050706687;0,002912623;490,5833333;0,479137203;34,91686461;523,85;-0,002178311;-0,001242622;-0,004337058;802,6666667;0,288337539;33,44;819,2875;-0,013994597;0,009108384;-0,018218527;116,93;0,398063968;47,53901561;117,72;-0,021152904;0,020470853;-0,025135973;1104,583333;0;45,63591022;1087,8875;-0,014753749;0,003143245;-0,005233266;1,3243;0,5;28,27102804;1,34123;1
22/11/2011;476;483;473;475,5;99802;501,75;510,25;489,5;495,25;107292;808,75;817,25;801,5;802,5;31825;1090,25;1113,75;1082,5;1099;1000947;1,3035;1,3236;1,3009;1,3187;0;118,74;119,85;116,24;116,45;380754;0,001050972;-0,000525624;-0,012532801;477,3333333;0;32,11009174;487,3125;0,013039302;0,010147221;-0,050706687;500,5;0,432991901;36,05600933;520,8625;0,007757991;-0,002178311;-0,001242622;809,1666667;0,118250631;37,80290792;817,4;0,020161459;-0,013994597;0,009108384;118,2766667;0,831550745;53,75330064;117,8195;-0,008221101;-0,021152904;0,020470853;1095,5;0,0384805;45,63591022;1086,575;-0,011593448;-0,014753749;0,003143245;1,309333333;0,5;27,41691843;1,33824;-1
23/11/2011;462,25;479,5;461,75;475;140087;483,25;502,5;477,5;498,5;130074;789;811;787,25;808,25;47018;1076,5;1096,5;1073;1090;593669;1,2981;1,3064;1,2945;1,3036;0;113,55;118,93;112,81;118,93;377475;-0,029311984;0,001050972;-0,000525624;467,8333333;0,363419035;23,28519856;483,6125;-0,03756787;0,013039302;0,010147221;487,75;0,704335398;26,21589561;515,85;-0,024723525;0,007757991;-0,002178311;795,75;0,544182787;29,6969697;814,05;-0,04469296;0,020161459;-0,013994597;115,0966667;0,817561658;42,73055464;117,598;-0,01269199;-0,008221101;-0,021152904;1082;0;43,37060703;1084,5;-0,004151297;-0,011593448;-0,014753749;1,299666667;0,5;28,33723653;1,335465;-1
24/11/2011;460,5;465,5;457,75;462,25;131715;494,5;496,75;483,25;484;52790;787,5;796,25;785,5;791;34549;1082;1090,75;1068,25;1076,5;2299656;1,3014;1,3049;1,2956;1,2981;0;112,47;114,59;111,91;113,49;273761;-0,003793015;-0,029311984;0,001050972;461,25;0,28789355;23,45454545;479,9625;0,023013033;-0,03756787;0,013039302;491,5;0;31,74224344;512,025;-0,00190295;-0,024723525;0,007757991;789,75;0,194617325;31,30990415;811,125;-0,009556749;-0,04469296;0,020161459;112,99;0,375090125;34,59230498;117,1615;0,005096143;-0,01269199;-0,008221101;1080,333333;0,630719917;47,80033841;1083,85;0,002538951;-0,004151297;-0,011593448;1,300633333;0,5;31,9097502;1,33322;1
25/11/2011;464,5;469;459;460;115007;512,75;513;494,25;494,25;55743;792;795,75;785,5;787;29368;1081,25;1095,25;1078,5;1082,5;2189561;1,3037;1,3084;1,2995;1,3014;0;112,13;113,39;111,12;112,02;205893;0,008648703;-0,003793015;-0,029311984;464,1666667;0,137167343;32,15077605;477,95;0,036241246;0,023013033;-0,03756787;506,6666667;0,028920359;40,69627851;510,0875;0,005698021;-0,00190295;-0,024723525;791,0833333;0,049369218;39,55637708;809,7125;-0,003027607;-0,009556749;-0,04469296;112,2133333;0,102876668;39,2;116,8915;-0,000693401;0,005096143;-0,01269199;1085;0,590016729;50,44642857;1083,975;0,001765768;0,002538951;-0,004151297;1,303866667;0,5;33,33333333;1,331125;1
28/11/2011;482,5;485,5;465,75;467,75;146066;520;531,5;514,75;517,75;46967;808;811,25;790;793,25;34437;1069,25;1090;1065,75;1082,25;1683745;1,2997;1,3043;1,2982;1,3032;0;112,43;113,01;111,15;112,15;214737;0,038019363;0,008648703;-0,003793015;477,9166667;0,417356788;43,22709163;477,1;0,014040415;0,036241246;0,023013033;522,0833333;0;42,69141531;508,5125;0,020000667;0,005698021;-0,00190295;803,0833333;0,191477432;44,94949495;808,9625;0,002671893;-0,003027607;-0,009556749;112,1966667;0,148250758;42,01331115;116,6995;-0,011160311;-0,000693401;0,005096143;1075;0,403011655;48,49785408;1083,5375;-0,003072907;0,001765768;0,002538951;1,300733333;0,5;28,61788618;1,328495;1
29/11/2011;488,5;490;477,75;481,5;108191;527,75;532,75;518,25;519,75;43118;816;817;803,75;807,25;33345;1106,25;1107,5;1069;1069,25;1825749;1,3081;1,3131;1,2992;1,2997;0;115,62;116,01;112,62;112,65;242305;0,012358551;0,038019363;0,008648703;485,4166667;0,075678845;50,84388186;477,2;0,014793875;0,014040415;0,036241246;526,25;0;49,13793103;508,3375;0,009852296;0,020000667;0,005698021;812,25;0,160863471;49,5854063;808,9;0,027978146;0,002671893;-0,003027607;114,75;0,28968822;50,18882175;116,7045;0,034018449;-0,011160311;-0,000693401;1094,25;0,455511909;58,44262295;1086,1125;0,006442234;-0,003072907;0,001765768;1,3068;0,5;33,98285269;1,32644;1
30/11/2011;498;500,5;482,5;487,5;116715;536,5;541,75;515,25;527,5;58233;825,25;826,25;808,25;815,25;41643;1106,5;1119,25;1093,25;1106,25;1986543;1,3046;1,3197;1,3025;1,308;0;117,05;117,63;115,18;115,91;219505;0,019260606;0,012358551;0,038019363;493,6666667;0,152575553;54,22396857;477,7375;0,016443875;0,014793875;0,014040415;531,1666667;0,13522097;50,06045949;508,35;0,011272016;0,009852296;0,020000667;819,9166667;0,393495935;54,54545455;809,6;0,012292242;0,027978146;0,002671893;116,62;0,172712954;50,82028337;116,7265;0,000225963;0,034018449;-0,011160311;1106,333333;0,514959008;60,05046257;1089,1;-0,002679222;0,006442234;-0,003072907;1,308933333;0,5;32,36196319;1,32414;1
01/12/2011;499;506,5;493;497;122666;545;550,5;526,75;535,25;71235;830;834;819,75;825,5;33821;1119,25;1121,25;1102,5;1106,25;1333614;1,3049;1,3119;1,3017;1,3047;0;117,91;118,43;116,89;117,41;151560;0,002006019;0,019260606;0,012358551;499,5;0,206260713;59,3220339;478,8375;0,015719233;0,016443875;0,014793875;540,75;0,251538737;60,62246279;510,3125;0,00573933;0,011272016;0,009852296;827,9166667;0,174208018;59,16666667;810,975;0,007320428;0,012292242;0,027978146;117,7433333;0;56,07585139;116,8835;0,011456938;0,000225963;0,034018449;1114,333333;0,273564833;66,57963446;1093,8625;0,000229929;-0,002679222;0,006442234;1,306166667;0,5;37,21541156;1,32268;1
02/12/2011;501;503,25;495,75;497,75;67761;545,75;549,5;539;543,5;42336;830,25;836;826,75;830;22013;1130,5;1131;1119;1119,75;693965;1,3047;1,3096;1,3025;1,3049;0;118,06;118,61;117,62;117,86;95270;0,004000005;0,002006019;0,019260606;500;0;62,88209607;480,3125;0,001375201;0,015719233;0,016443875;544,75;0;66,51917404;513,1125;0,000301159;0,00573933;0,011272016;831;0;61,37931034;812,625;0,001271348;0,007320428;0,012292242;118,0966667;0;55,29736117;117,018;0,010001195;0,011456938;0,000225963;1126,833333;0,037080403;69,34931507;1099,5125;-0,00015328;0,000229929;-0,002679222;1,3056;0,5;40,98360656;1,321745;1
05/12/2011;514,75;518,25;506,25;506,5;91819;582,75;588,25;555,25;556,25;104931;853;855,25;835,25;835,75;33464;1130,5;1134,25;1126,25;1130,75;508261;1,307;1,3083;1,3042;1,3052;0;119,72;120,15;117,75;118,3;124238;0,027075245;0,004000005;0,002006019;513,0833333;0,168366097;64,50939457;482,05;0,065597282;0,001375201;0,015719233;575,4166667;0,556093531;70,44270833;517,0375;0,027032687;0,000301159;0,00573933;847,8333333;0,277505816;65,80152672;815,2125;0,013962713;0,001271348;0,007320428;119,2066667;0,101469785;55,68137446;117,1635;0;0,010001195;0,011456938;1130,333333;0;64,83300589;1103,2875;0,001761305;-0,00015328;0,000229929;1,3065;0,5;37,35926305;1,32051;1
06/12/2011;524;527,75;511,75;513,5;117486;581,25;592;566,25;578;104237;859,5;864,25;849,5;852;36298;1114,75;1134,75;1113,25;1130,25;1013536;1,294;1,308;1,2912;1,3069;0;117,74;120,09;117,49;119,63;164655;0,017810338;0,027075245;0,004000005;521,1666667;0,493999483;65,16393443;483,9;-0,002577321;0,065597282;0,001375201;579,8333333;0,54992804;69,26121372;520,6875;0,007591277;0,027032687;0,000301159;857,75;0,391466389;61,96943973;816,975;-0,016676879;0,013962713;0,001271348;118,44;0,243043393;48,75048058;117,131;-0,014029848;0;0,010001195;1120,916667;0,181087027;60,24551464;1106;-0,009996239;0,001761305;-0,00015328;1,297733333;0,5;33,00180832;1,31863;-1
07/12/2011;519,5;527,25;516,75;521,5;99957;570,25;584,75;566,25;579,25;93262;853,5;862,75;850;858;34521;1127,75;1128,75;1114;1114,25;878740;1,2959;1,2964;1,2858;1,2938;0;118,03;118,3;116,68;117,97;153915;-0,008624874;0,017810338;0,027075245;521,1666667;0,319855352;62,09677419;485,4;-0,019106096;-0,002577321;0,065597282;573,75;0,452426218;64,35006435;523,475;-0,007005283;0,007591277;0,027032687;855,4166667;0,405590324;60,33057851;818,5375;0,002460026;-0,016676879;0,013962713;117,67;0,205423071;48,19277108;117,0845;0,011594333;-0,014029848;0;1123,5;0,167154397;53,88828039;1106,8875;0,001467238;-0,009996239;0,001761305;1,2927;0,5;25,60240964;1,3162;1
08/12/2011;528;530;516,75;518,75;90619;581;589;567,5;569;69993;861;862,75;850,5;852,75;30937;1122,75;1130,75;1121;1127;692364;1,2942;1,2998;1,2903;1,2959;0;117,21;118,54;116,99;118,16;154064;0,016229473;-0,008624874;0,017810338;524,9166667;0,227085776;67,85714286;487,65;0,018675896;-0,019106096;-0,002577321;579,1666667;0,245704589;67,28624535;526,9625;0,008748962;-0,007005283;0,007591277;858,0833333;0,289373845;62,14511041;820,4625;-0,006971632;0,002460026;-0,016676879;117,58;0,205944992;46,98749526;117,005;-0,004443464;0,011594333;-0,014029848;1124,833333;0,083064427;53,30444204;1107,65;-0,001312691;0,001467238;-0,009996239;1,294766667;0,5;23,97191575;1,313605;1
09/12/2011;540;545,75;534,5;543,5;158650;600,75;618;596,5;606,25;95517;865,25;879;862;874,25;54591;1142,25;1150,25;1140,5;1145;1565370;1,3051;1,3076;1,2931;1,2932;0;121,34;121,56;118,03;118,08;275481;0,022472856;0,016229473;-0,008624874;540,0833333;0,902948598;74,00379507;490,8125;0,033428118;0,018675896;-0,019106096;605,0833333;0,472459622;69,12280702;531,05;0,004923978;0,008748962;-0,007005283;868,75;1;60,3960396;822,0375;0,034629325;-0,006971632;0,002460026;120,31;0,631247285;52,9905914;117,094;0,017218968;-0,004443464;0,011594333;1144,333333;0,476951238;56,94305694;1109,3875;0,008386923;-0,001312691;0,001467238;1,301933333;0,5;33,23782235;1,31185;-1
12/12/2011;540;543,25;535;539,5;142010;603,25;609;593,75;600,75;92071;858,25;871,25;853,5;864,5;45615;1143,25;1145;1133;1142,25;1419339;1,2945;1,3072;1,2897;1,3048;0;121,6;122,12;120,26;121,37;271711;0;0,022472856;0,016229473;539,4166667;0,737636353;76,47058824;494,1875;0,00415283;0,033428118;0,018675896;602;0,441845383;72,67230955;535,7375;-0,00812305;0,004923978;0,008748962;861;0,724476641;63,32179931;823,9625;0,002140447;0,034629325;-0,006971632;121,3266667;0,618041642;53,35111704;117,1945;0,000875082;0,017218968;-0,004443464;1140,416667;0,411064308;55,05735141;1110,6;-0,008155146;0,008386923;-0,001312691;1,297133333;0,5;30,26086957;1,30958;-1
13/12/2011;525;541,25;521;539,5;184873;582,25;607;580;603,25;88973;837,5;858,5;834,75;857,5;56222;1143,25;1148,25;1130;1143,5;1819520;1,2789;1,2946;1,277;1,2941;0;120,19;122,11;119,68;121,67;295615;-0,028170877;0;0,022472856;529,0833333;1;67,15328467;496,5375;-0,035431796;0,00415283;0,033428118;589,75;0,414322773;65,47884187;539,2125;-0,024474169;-0,00812305;0,004923978;843,5833333;1;54,96183206;824,775;-0,011663146;0,002140447;0,034629325;120,66;0,701773129;50,49823208;117,21;0;0,000875082;0,017218968;1140,5;0,591619789;55,05735141;1111,8125;-0,012124187;-0,008155146;0,008386923;1,2835;0,5;26,59003831;1,306525;-1
14/12/2011;525;531;521,75;523,5;138311;569,75;593;566,75;580,5;79425;833;845;832,75;837,5;41967;1144,5;1152,5;1137;1143,5;1691991;1,2718;1,2812;1,2697;1,2785;0;119,94;121,18;119,26;119,73;290458;0;-0,028170877;0;525,9166667;0,602414782;69,04315197;499,075;-0,021702241;-0,035431796;0,00415283;576,5;0,32949841;61,78343949;541,9875;-0,005387622;-0,024474169;-0,00812305;836,9166667;0,583296793;57,78491172;825,9875;-0,002082206;-0,011663146;0,002140447;120,1266667;0,68370907;51,39025188;117,2525;0,001092777;0;0,000875082;1144,666667;0,611892233;53,55603448;1112,6375;-0,005567114;-0,012124187;-0,008155146;1,274233333;0,5;24,61538462;1,30306;1
15/12/2011;533,5;544,5;524,25;524,5;178662;606,25;608,25;567,75;568,25;111715;850;853,25;833,25;834,25;59877;1145,75;1148;1137,5;1145;1438170;1,2766;1,2785;1,2666;1,269;0;119,69;120,53;118,48;120,3;311866;0,016060808;0;-0,028170877;534,0833333;0,946965298;69,27374302;501,6625;0,062094774;-0,021702241;-0,035431796;594,0833333;0,616362538;66,72828096;546,5125;0,020202707;-0,005387622;-0,024474169;845,5;1;63,22008863;828,225;-0,002086551;-0,002082206;-0,011663146;119,5666667;0,75869751;54,79595396;117,39;0,001091584;0,001092777;0;1143,75;0,519097686;61,14494519;1114,925;0,003767074;-0,005567114;-0,012124187;1,2739;0,5;28,5927029;1,300185;-1
16/12/2011;533,5;539;529,5;533;151815;605,25;610,25;593,75;604;94553;848;853;842,5;849;52292;1156,25;1162,25;1144,75;1145,25;1531383;1,2776;1,2818;1,2742;1,2763;0;120,62;121,79;119,68;119,68;291273;0;0,016060808;0;534;0,717723205;72,51461988;504,55;-0,001650846;0,062094774;-0,021702241;603,0833333;0,595146915;73,37398374;552,2625;-0,002355714;0,020202707;-0,005387622;847,8333333;0,799677794;62,84875184;830,4125;0,007740041;-0,002086551;-0,002082206;120,6966667;0,68656387;54,57413249;117,5205;0,009122565;0,001091584;0,001092777;1154,416667;0,571131437;58,67875648;1116,6;0,000783024;0,003767074;-0,005567114;1,277866667;0,5;26,84973303;1,29715;-1
19/12/2011;533;537;527,5;533;189874;576,25;605,25;573,75;601,25;103990;849,25;852,25;840,5;847,25;53041;1158,5;1159,75;1149,5;1156,25;1800297;1,2706;1,2789;1,2661;1,2776;0;119,25;120,84;118,93;120,58;311641;-0,000937647;0;0,016060808;532,5;1;72,37354086;507,425;-0,049100002;-0,001650846;0,062094774;585,0833333;0,702705783;65;556,3125;0,001472971;-0,002355714;0,020202707;847,3333333;0,819459117;63,77025037;832,75;-0,011422978;0,007740041;-0,002086551;119,6733333;0,757909375;55,0955414;117,6645;0,001944055;0,009122565;0,001091584;1155,916667;0,721245733;67,2489083;1119,5625;-0,005494088;0,000783024;0,003767074;1,271866667;0,5;29,70464135;1,294745;-1
20/12/2011;493;541;493;532,5;203505;555,75;586,75;523,25;575,75;127505;813,25;857;800,25;849,75;67189;1162;1167,75;1151;1158,5;1755528;1,2814;1,2845;1,2699;1,2706;0;117,48;121,36;116,88;119,38;370509;-0,07801225;-0,000937647;0;509;1;55,05952381;508,275;-0,036223041;-0,049100002;-0,001650846;555,25;0,970719643;59,50704225;559,0125;-0,043315042;0,001472971;-0,002355714;823,5;1;51,12781955;832,975;-0,014954023;-0,011422978;0,007740041;118,5733333;0,975315817;47,72234273;117,6015;0,003016594;0,001944055;0,009122565;1160,25;0,696254595;71,57894737;1123,15;0,008464;-0,005494088;0,000783024;1,2786;0,5;40,31551271;1,29364;-1
21/12/2011;481;496,25;480;490;203505;531,5;567,75;530,75;555,25;127505;810,5;818,25;807,25;813,25;67189;1159,25;1165,25;1143;1162,25;2115831;1,2676;1,2878;1,2623;1,2812;0;117,08;118,57;116,08;117,58;335624;-0,024641904;-0,07801225;-0,000937647;485,75;1;55,63909774;509,2125;-0,044615355;-0,036223041;-0,049100002;543,3333333;1;58,32614323;561,425;-0,003387224;-0,043315042;0,001472971;812;1;55,89041096;834,05;-0,003410645;-0,014954023;-0,011422978;117,2433333;0,873255607;57,71753389;117,778;-0,002369414;0,003016594;0,001944055;1155,833333;0,897384441;76,65056361;1127,2875;-0,010827881;0,008464;-0,005494088;1,272566667;0,5;37,55102041;1,292115;1
22/12/2011;485,5;493,25;482,75;482,75;169674;556,75;560,25;536;536,25;102904;813;820;809,75;811,5;52120;1159,5;1172,75;1151,5;1155,5;1837834;1,2735;1,2808;1,2649;1,2665;0;119,09;119,39;116,98;117,33;341887;0,009312018;-0,024641904;-0,07801225;487,1666667;0,750773515;57,3964497;510,4625;0,046413108;-0,044615355;-0,036223041;551;0,711150771;60,24691358;564,5375;0,003079768;-0,003387224;-0,043315042;814,25;0,666437932;56,94822888;835,325;0,017022048;-0,003410645;-0,014954023;118,4866667;0,896010376;63,90756303;118,109;0,000215633;-0,002369414;0,003016594;1161,25;0,790800571;75,83333333;1131,1625;0,004643667;-0,010827881;0,008464;1,273066667;0,5;38,84892086;1,29072;-1
23/12/2011;475;488;474;486,75;196009;556,75;560,5;545,5;555,75;108813;800,5;814,75;798,25;813,5;56153;1172,5;1174,5;1156,75;1159,25;2008751;1,2862;1,2867;1,2733;1,2735;0;118,97;120,44;118,22;119,29;269387;-0,021864484;0,009312018;-0,024641904;479;0,944778406;52,99145299;510,9875;0;0,046413108;-0,044615355;554,25;0,780530475;57,70577933;566,7375;-0,015494577;0,003079768;-0,003387224;804,5;0,755710997;52,21932115;835,75;-0,001008149;0,017022048;-0,003410645;119,21;0,632602938;64,50381679;118,451;0,011149344;0,000215633;-0,002369414;1167,916667;0,933390148;78,1201849;1135,725;0,009923119;0,004643667;-0,010827881;1,282066667;0,5;43,54243542;1,289845;1
27/12/2011;487,5;488,5;475,25;475,5;145652;570,25;570,75;554,75;557,25;87860;814;814,75;800,25;800,5;49910;1180,75;1181,75;1169,5;1173;1837168;1,2968;1,2971;1,2838;1,2862;0;118,75;120,45;118,33;119,56;284496;0,025975486;-0,021864484;0,009312018;483,75;0,57380805;51,47058824;511,2375;0,023958555;0;0,046413108;565,25;0,534513732;58,61182519;569,25;0,016723834;-0,015494577;0,003079768;809,6666667;0,617518151;51,58730159;836,05;-0,001850918;-0,001008149;0,017022048;119,1766667;0,687497048;63,44680851;118,767;0,007011608;0,011149344;0,000215633;1177,333333;0,82665576;85,17350158;1141,3;0,008207557;0,009923119;0,004643667;1,292566667;0,5;48,97959184;1,2897;1
28/12/2011;493;495,25;482,75;487,5;145652;560,25;577,25;556,25;570,75;87860;818,75;820,25;805,25;813,5;49910;1181;1182;1175;1180,25;1420429;1,2933;1,2986;1,2886;1,2967;0;116,54;119,12;116,23;118,69;304986;0,011218884;0,025975486;-0,021864484;490,3333333;0,57380805;51,32743363;511,4625;-0,017691748;0,023958555;0;564,5833333;0,534513732;55,52721088;570,875;0,005818421;0,016723834;-0,015494577;814,75;0,617518151;50,74024226;836,1875;-0,018785881;-0,001850918;-0,001008149;117,2966667;0,76194144;52,04262877;118,813;0,000211707;0,007011608;0,011149344;1179,333333;0,567420392;80,69815195;1145,0375;-0,0027026;0,008207557;0,009923119;1,2935;0,5;44,60641399;1,28896;1
29/12/2011;501,5;502,75;493,5;495;163204;590,75;592,25;565,25;567,25;98348;828;829,75;821,75;821,75;47179;1181,25;1188,5;1175,25;1177,75;1609178;1,3016;1,3052;1,2875;1,288;0;117,79;118,45;115,61;116,55;238960;0,017094433;0,011218884;0,025975486;499,25;0,703110266;51,03857567;511,6375;0,053009803;-0,017691748;0,023958555;582,75;0,657657129;58,59065717;573,5875;0,011234367;0,005818421;0,016723834;826,5;0,557065699;50,74024226;836,325;0,010668816;-0,018785881;-0,001850918;117,2833333;0,522055377;51,65622202;118,85;0,000211663;0,000211707;0,007011608;1181,666667;0,684833009;80,69815195;1148,775;0,006397185;-0,0027026;0,008207557;1,2981;0,5;48,94366197;1,28881;1
30/12/2011;511,75;517,5;496;501;218954;593,25;602,75;577;587;102469;841,75;846,25;822,25;828,25;79746;1181,75;1182;1171,75;1181,5;1478167;1,3036;1,3062;1,2953;1,3013;0;117,16;118,39;116,46;118,09;242477;0,020232617;0,017094433;0,011218884;508,4166667;1;53,58649789;512,275;0,004222979;0,053009803;-0,017691748;591;0,706043279;57,78853914;576;0,016469904;0,011234367;0,005818421;836,75;1;53,01668806;836,9125;-0,005362856;0,010668816;-0,018785881;117,3366667;0,534833363;48,30393487;118,8125;0,000423191;0,000211663;0,000211707;1178,5;0,603336713;78,53881279;1151,9;0,001535391;0,006397185;-0,0027026;1,3017;0,5;49,54766875;1,288745;1
02/01/2012;516;519,25;507;511;181597;586,75;599,5;581,75;592,5;81822;849,5;858;837,75;841;71003;1190,5;1195;1173,25;1181,5;1973502;1,3105;1,312;1,293;1,3034;0;117,61;118,61;115,74;117,41;322794;0,008270541;0,020232617;0,017094433;514,0833333;0,708910274;54,16666667;513,025;-0,011017061;0,004222979;0,053009803;589,3333333;0,205678815;56,49762282;578,05;0,009164883;0,016469904;0,011234367;848,4166667;0,8208732;54,75896168;837,875;0,003833544;-0,005362856;0,010668816;117,32;0,806250025;48,99598394;118,79;0,007376996;0,000423191;0,000211663;1186,25;0,911463264;78,03738318;1154,9;0,005279076;0,001535391;0,006397185;1,305166667;0,5;51,92819149;1,289035;-1
03/01/2012;516;527,25;514,75;515,75;188121;596;604,25;586,5;586,75;84528;861,75;866,5;848;849;67778;1185,5;1200;1179,5;1191;2012742;1,3108;1,3183;1,309;1,3105;0;117,91;119,6;117,44;118,17;260744;0;0,008270541;0,020232617;519,3333333;0,759745977;50,37593985;513,0875;0,015641832;-0,011017061;0,004222979;595,5833333;0,252729865;52,30234579;578,7125;0,014317264;0,009164883;0,016469904;858,75;0,75479932;52,28161669;838,3125;0,002547556;0,003833544;-0,005362856;118,3166667;0,493222342;45,70071259;118,6995;-0,00420876;0,007376996;0,000423191;1188,333333;0,927578932;74,55357143;1157,65;0,000228894;0,005279076;0,001535391;1,3127;0,5;51,28032345;1,289225;1
04/01/2012;523,25;523,75;512,5;515;142337;592,25;599;588,25;595;60554;855,5;864,75;853,25;861,5;57109;1182,75;1189,5;1177,25;1185;1730821;1,3223;1,3234;1,3077;1,3108;0;117,77;118,84;117,34;118,14;253456;0,013952596;0;0,008270541;519,8333333;0,402992169;49,7716895;513,05;-0,006311824;0,015641832;-0,011017061;593,1666667;0;51,89655172;579,2625;-0,007279112;0,014317264;0,009164883;857,8333333;0,536212584;48,95561358;838,1125;-0,001188052;0,002547556;0,003833544;117,9833333;0,459574134;50,07808433;118,701;-0,002322391;-0,00420876;0,007376996;1183,166667;0,729526571;84,34343434;1161,05;0,008735007;0,000228894;0,005279076;1,3178;0,5;59,632403;1,29064;-1
05/01/2012;513,25;524,25;509;521;145759;558,5;591,75;558;587,5;110514;853;862,25;843,5;855;49962;1179,25;1184,75;1166,25;1184,25;1710571;1,3142;1,3224;1,3076;1,322;0;116,99;118,26;116,64;118,21;215829;-0,019296305;0,013952596;0;515,5;0,429656758;48,15905744;512,7375;-0,058674225;-0,006311824;0,015641832;569,4166667;0,746217383;48,1215028;578,675;-0,002926546;-0,007279112;0,014317264;852,9166667;0,389784671;49,86702128;838,0875;-0,006645109;-0,001188052;0,002547556;117,2966667;0,285361177;47,36040609;118,649;-0,002963592;-0,002322391;-0,00420876;1176,75;0,715300741;78,77094972;1163,625;-0,006144529;0,008735007;0,000228894;1,314733333;0,5;55,97648596;1,291555;1
